"L1","L2","L3","L4a","L4b","L5","impact_category","q025","q25","q50","q75","q975"
0.5,0,0,0,0.5,0.5,"impact potential/smog/kg o3 eq",40946875249.9569,42056248190.9792,42499173648.8292,43071088100.3344,44346959007.0814
0.5,0,0,0,0.5,0.5,"resource use/enrg/mj",10052161475962.2,10414042030811.1,10605348351751.2,10803505273611,11127064850392.1
0.5,0,0,0,0.5,0.5,"resource use/land/m2*yr",3307013171842.59,3343476349556.32,3362414497586.23,3381713309019.14,3411367110781.61
0.5,0,0,0,0.5,0.5,"resource use/mine/kg",130250890965.679,134238653540.339,136242012310.391,138335718319.477,141974870656.15
0.5,0,0,0,0.5,0.5,"resource use/nren/mj",8614764949653.89,8939981389417.61,9122314835854.02,9306422709629.89,9592556345363.61
0.5,0,0,0,0.5,0.5,"resource use/ren/mj",1438048759827.8,1468088466675.15,1480739534101.65,1499952198293.97,1532246436186.22
0.5,0,0,0,0.5,0.5,"resource use/watr/m3",122608510022.991,124209307151.903,124770380641.238,125214395492.308,127199475952.46
0.5,0,0,0.5,0,0,"chemical releases/haps/kg",149627089.391541,153825068.013117,155882314.822994,158870511.728395,163644414.677734
0.5,0,0,0.5,0,0,"chemical releases/metl/kg",1341486.06974499,1381284.78208308,1407418.86775418,1433633.68726409,1473199.49241434
0.5,0,0,0.5,0,0,"chemical releases/pest/kg",80731449.1935267,80894790.3542193,80992360.8366912,81101419.6915958,81361335.2392744
0.5,0,0,0.5,0,0,"economic & social/jobs/jobs",24362747.0096583,25019351.0997359,25412517.5447446,25778248.8697749,26197832.4694319
0.5,0,0,0.5,0,0,"economic & social/vadd/$",1642703571704.6,1705356152224.26,1737457298892.98,1775879781141.04,1848900615242.16
0.5,0,0,0.5,0,0,"impact potential/acid/kg so2 eq",6198858393.81019,6257940104.92624,6289435802.53864,6320152060.35673,6381666548.73847
0.5,0,0,0.5,0,0,"impact potential/etox/ctue",2537004734344.89,2543666295718.7,2546931771037.57,2550614263611.24,2560283631557.45
0.5,0,0,0.5,0,0,"impact potential/eutr/kg n eq",2843412602.9392,2862726365.82923,2877809839.50081,2887678772.96678,2913025609.60728
0.5,0,0,0.5,0,0,"impact potential/gcc/kg co2 eq",1020807203566.25,1035902661326.57,1043754926345.98,1054541951941.52,1070662431325.53
0.5,0,0,0.5,0,0,"impact potential/hc/ctuh",178.362922746664,183.017778263673,185.27622970705,187.644968258548,192.827481832995
0.5,0,0,0.5,0,0,"impact potential/hnc/ctuh",947.626160371819,971.559950095676,984.982616263988,996.298643060308,1021.8603629787
0.5,0,0,0.5,0,0,"impact potential/hrsp/kg pm2.5 eq",1222548831.86592,1229937362.15884,1234957327.32462,1239063318.9478,1250360070.53596
0.5,0,0,0.5,0,0,"impact potential/htox/ctuh",1126.01344954892,1154.47131153395,1170.14186135889,1183.89538481083,1214.70254048324
0.5,0,0,0.5,0,0,"impact potential/ozon/kg cfc11 eq",339670.888232293,342384.909774923,343847.680707571,345442.012893498,348868.219571375
0.5,0,0,0.5,0,0,"impact potential/smog/kg o3 eq",40595140893.2356,41710667033.9594,42250015328.1565,42880313196.8453,44260969942.6383
0.5,0,0,0.5,0,0,"resource use/enrg/mj",9797048102674.4,10139953344850.6,10351173173178.2,10552807372778.3,10909760988780
0.5,0,0,0.5,0,0,"resource use/land/m2*yr",3395450818062.66,3412445125870.19,3424057167730.85,3437655881256.04,3460701052926.97
0.5,0,0,0.5,0,0,"resource use/mine/kg",129589522111.755,133453379650.182,135268992077.121,137515806595.113,141294110850.341
0.5,0,0,0.5,0,0,"resource use/nren/mj",8408218203824.57,8723214364031.92,8920570361634.01,9106144229995.98,9434419702690.7
0.5,0,0,0.5,0,0,"resource use/ren/mj",1382932831639.14,1413662842234.19,1431606347890.86,1451246056976.54,1481510125622.97
0.5,0,0,0.5,0,0,"resource use/watr/m3",125834732885.388,126777284106.516,127381781430.932,128028379338.177,129552211126.666
0.5,0,0,0.5,0,0.5,"chemical releases/haps/kg",145584803.74844,150291564.741193,152495627.652204,155373004.589712,160640843.715378
0.5,0,0,0.5,0,0.5,"chemical releases/metl/kg",1277005.01878229,1320212.54649912,1347501.7691532,1371327.6316041,1419838.72221412
0.5,0,0,0.5,0,0.5,"chemical releases/pest/kg",74245409.0864116,75340667.6604885,75789968.7358876,76245345.7874677,77258072.6231038
0.5,0,0,0.5,0,0.5,"economic & social/jobs/jobs",24041507.5634314,24763932.5611784,25115535.2107609,25454296.6897939,25862691.4689927
0.5,0,0,0.5,0,0.5,"economic & social/vadd/$",1616984706366.81,1679969259795.09,1711122512577.22,1747926544557.07,1822683749046.76
0.5,0,0,0.5,0,0.5,"impact potential/acid/kg so2 eq",5995898468.72673,6084120527.64644,6108196821.63856,6142493820.99521,6209835445.37108
0.5,0,0,0.5,0,0.5,"impact potential/etox/ctue",2338440235475.36,2373529947605.11,2386804506615.8,2400479841185.29,2431010983274.59
0.5,0,0,0.5,0,0.5,"impact potential/eutr/kg n eq",2735235927.21594,2762030230.65143,2777029753.9001,2791212676.39854,2822146601.51228
0.5,0,0,0.5,0,0.5,"impact potential/gcc/kg co2 eq",992385918285.727,1012794891550.78,1020175521807.37,1028705522359.47,1046919301438.09
0.5,0,0,0.5,0,0.5,"impact potential/hc/ctuh",173.710540116234,178.591741056839,180.59881457991,182.742453056728,187.732502650986
0.5,0,0,0.5,0,0.5,"impact potential/hnc/ctuh",912.288225546613,939.370245996033,949.032299304198,960.905568365296,986.786190496605
0.5,0,0,0.5,0,0.5,"impact potential/hrsp/kg pm2.5 eq",1176571118.19792,1187577272.14451,1193458492.80308,1198993720.89,1214408036.78219
0.5,0,0,0.5,0,0.5,"impact potential/htox/ctuh",1086.04880070015,1118.0320917052,1129.58183549547,1143.70239978179,1174.82573799484
0.5,0,0,0.5,0,0.5,"impact potential/ozon/kg cfc11 eq",310701.424655401,316829.894322697,319831.263510698,322933.691709378,329595.09808102
0.5,0,0,0.5,0,0.5,"impact potential/smog/kg o3 eq",39597516162.1082,40755610821.0532,41185293119.7448,41882227070.282,43058162790.0798
0.5,0,0,0.5,0,0.5,"resource use/enrg/mj",9582795170276.5,9933390171981.93,10156182027807.9,10366780609258.5,10718233848932
0.5,0,0,0.5,0,0.5,"resource use/land/m2*yr",3267471563538.47,3302335569971.15,3320195087219.55,3341900784606.46,3372480769201.52
0.5,0,0,0.5,0,0.5,"resource use/mine/kg",125649818523.205,129833994803.518,131823417784.002,133919324911.622,138163899956.006
0.5,0,0,0.5,0,0.5,"resource use/nren/mj",8230647102836.79,8545490060804.8,8752247315796.32,8936650230997.92,9262871430918.38
0.5,0,0,0.5,0,0.5,"resource use/ren/mj",1355881579757.76,1388822157261.21,1406845308714.06,1426160844660.7,1455362418013.65
0.5,0,0,0.5,0,0.5,"resource use/watr/m3",119930807038.087,121533420712.02,122157986409.82,122679921376.765,124727007474.929
0.5,0,0,0.5,0.5,0,"chemical releases/haps/kg",149577146.808014,153742043.617807,155792636.215018,158796729.40795,163562753.404446
0.5,0,0,0.5,0.5,0,"chemical releases/metl/kg",1341237.40866139,1380949.63355026,1407097.59557915,1433215.12161406,1472786.96315537
0.5,0,0,0.5,0.5,0,"chemical releases/pest/kg",80727697.2627743,80888797.0753969,80987896.1279312,81095283.994672,81355285.0230432
0.5,0,0,0.5,0.5,0,"economic & social/jobs/jobs",24349992.4550157,25001258.0302887,25389397.3955287,25752047.1083212,26178785.8431371
0.5,0,0,0.5,0.5,0,"economic & social/vadd/$",1642027882754.49,1704562407120.6,1736465607647.01,1774906715372.38,1847668238045.87
0.5,0,0,0.5,0.5,0,"impact potential/acid/kg so2 eq",6197839777.74893,6256379574.22976,6287743914.82289,6318524998.77973,6380055206.20073
0.5,0,0,0.5,0.5,0,"impact potential/etox/ctue",2536862720391.94,2543481457089.62,2546797868842.26,2550458989425.69,2560057679638.23
0.5,0,0,0.5,0.5,0,"impact potential/eutr/kg n eq",2842904889.29112,2862012188.93905,2877018030.26645,2886869905.16169,2912304731.53538
0.5,0,0,0.5,0.5,0,"impact potential/gcc/kg co2 eq",1020530983010.6,1035439759948.46,1043392972704.77,1054137165532.91,1070120075810.24
0.5,0,0,0.5,0.5,0,"impact potential/hc/ctuh",178.322185688206,182.962033931895,185.159528149225,187.543726524977,192.738258275586
0.5,0,0,0.5,0.5,0,"impact potential/hnc/ctuh",947.38688267425,971.209400376212,984.343989014195,995.863086741507,1021.32167758205
0.5,0,0,0.5,0.5,0,"impact potential/hrsp/kg pm2.5 eq",1222360809.76929,1229758634.73535,1234759426.50969,1238896606.84359,1250130164.63509
0.5,0,0,0.5,0.5,0,"impact potential/htox/ctuh",1125.73335358963,1154.06146176172,1169.57768022201,1183.31883744901,1214.0733899303
0.5,0,0,0.5,0.5,0,"impact potential/ozon/kg cfc11 eq",339626.642288945,342322.383279352,343773.721783915,345326.951605967,348765.270906453
0.5,0,0,0.5,0.5,0,"impact potential/smog/kg o3 eq",40582973721.9662,41697759426.7328,42234869919.039,42861846404.989,44240976683.3873
0.5,0,0,0.5,0.5,0,"resource use/enrg/mj",9793061406884.33,10134740174337.6,10341644726467.6,10544372660780.9,10899363497285.9
0.5,0,0,0.5,0.5,0,"resource use/land/m2*yr",3395009482856.1,3411871162563.57,3423512604446.81,3436933941475.46,3459905712836.85
0.5,0,0,0.5,0.5,0,"resource use/mine/kg",129542199952.662,133382270992.312,135179204116.978,137399781685.905,141182762632.949
0.5,0,0,0.5,0.5,0,"resource use/nren/mj",8404687105069.04,8717063389275.53,8912092633138.25,9096337192153.56,9424882739904.7
0.5,0,0,0.5,0.5,0,"resource use/ren/mj",1382354286593.89,1412909226713.84,1430897618729.22,1450544501009.54,1480690711561.7
0.5,0,0,0.5,0.5,0,"resource use/watr/m3",125809482125.063,126756376317.462,127357239020.059,127991513711.409,129519440732.952
0.5,0,0,0.5,0.5,0.5,"chemical releases/haps/kg",145534871.286138,150247387.627088,152405813.127962,155320186.110727,160559191.29438
0.5,0,0,0.5,0.5,0.5,"chemical releases/metl/kg",1276756.390999,1319962.13062915,1347146.48253995,1370705.5052368,1419411.55589603
0.5,0,0,0.5,0.5,0.5,"chemical releases/pest/kg",74240687.3902776,75336656.4091218,75786218.3640031,76241060.2190612,77252856.1547867
0.5,0,0,0.5,0.5,0.5,"economic & social/jobs/jobs",24025403.3518363,24743725.0503545,25094258.8225401,25431724.2387327,25843645.3497428
0.5,0,0,0.5,0.5,0.5,"economic & social/vadd/$",1616309085473.27,1679169873209.81,1710009519869.4,1747067001127.88,1821562404473.21
0.5,0,0,0.5,0.5,0.5,"impact potential/acid/kg so2 eq",5995004095.51171,6082698062.9571,6106896548.41189,6141485835.84742,6207938097.72444
0.5,0,0,0.5,0.5,0.5,"impact potential/etox/ctue",2338291755404.99,2373418270284.81,2386686054466.1,2400365492973.47,2430836106539.9
0.5,0,0,0.5,0.5,0.5,"impact potential/eutr/kg n eq",2734707885.2305,2761561226.61335,2776295997.5923,2790262229.87661,2821299079.96923
0.5,0,0,0.5,0.5,0.5,"impact potential/gcc/kg co2 eq",992139625604.28,1012450569768.6,1019895300351.09,1028324236046.1,1046476610989.74
0.5,0,0,0.5,0.5,0.5,"impact potential/hc/ctuh",173.669809708702,178.495088895342,180.498643949229,182.687469672356,187.653974093594
0.5,0,0,0.5,0.5,0.5,"impact potential/hnc/ctuh",912.048987473053,939.058161204686,948.514404271253,960.202658708414,986.394962977418
0.5,0,0,0.5,0.5,0.5,"impact potential/hrsp/kg pm2.5 eq",1176373473.98259,1187423462.01502,1193187142.75825,1198743714.8557,1214175533.33017
0.5,0,0,0.5,0.5,0.5,"impact potential/htox/ctuh",1085.76875102886,1117.67567179465,1129.10850813856,1142.882194229,1174.36891918662
0.5,0,0,0.5,0.5,0.5,"impact potential/ozon/kg cfc11 eq",310655.781618022,316776.03568437,319747.763792716,322874.87461923,329487.57098395
0.5,0,0,0.5,0.5,0.5,"impact potential/smog/kg o3 eq",39585351242.9441,40733124811.2105,41167753164.1324,41860785220.4912,43038173071.1304
0.5,0,0,0.5,0.5,0.5,"resource use/enrg/mj",9578731803335.13,9928770028245.6,10150033153069.8,10358929821444.8,10708330242174.5
0.5,0,0,0.5,0.5,0.5,"resource use/land/m2*yr",3266984267782.31,3301408377097.61,3319621867860.4,3341413724150.45,3371631227054.82
0.5,0,0,0.5,0.5,0.5,"resource use/mine/kg",125602108231.629,129754469878.333,131721006174.489,133825438556.016,138052559299.963
0.5,0,0,0.5,0.5,0.5,"resource use/nren/mj",8227034795832.64,8539340063076.45,8743858390870.21,8929702659251.6,9253766828226.02
0.5,0,0,0.5,0.5,0.5,"resource use/ren/mj",1355341999323.95,1387953002834.56,1406217527046.6,1425332301240.05,1454563413948.44
0.5,0,0,0.5,0.5,0.5,"resource use/watr/m3",119914972817.738,121505213254.659,122116068422.595,122655858860.405,124694155778.135
0.5,0,0.5,0,0,0,"chemical releases/haps/kg",155116488.120712,159017739.566229,161172894.079945,163985568.00512,168899373.386245
0.5,0,0.5,0,0,0,"chemical releases/metl/kg",1366203.11609005,1406530.74404264,1433437.08268715,1460167.60971615,1497016.58934289
0.5,0,0.5,0,0,0,"chemical releases/pest/kg",81247575.3804982,81412583.0479322,81490248.5244633,81583878.7528144,81853681.6068843
0.5,0,0.5,0,0,0,"economic & social/jobs/jobs",25338946.9528618,25939269.1224899,26341066.9491441,26682354.1693151,27134661.1822378
0.5,0,0.5,0,0,0,"economic & social/vadd/$",1701664495719.87,1765576323543.93,1797253264684.79,1835858569428.26,1906964127456.15
0.5,0,0.5,0,0,0,"impact potential/acid/kg so2 eq",6325756577.0161,6380927594.67232,6411505686.31779,6441462921.4004,6504235678.08791
0.5,0,0.5,0,0,0,"impact potential/etox/ctue",2555378993263.46,2561166593030.54,2564219029841.96,2567225976104.81,2576925130759.94
0.5,0,0.5,0,0,0,"impact potential/eutr/kg n eq",2889169610.11797,2910122211.78171,2923369202.11471,2932960107.68913,2955811322.86485
0.5,0,0.5,0,0,0,"impact potential/gcc/kg co2 eq",1054769897751.41,1069382632409.75,1077201022451.05,1086738041649.18,1102167833466.61
0.5,0,0.5,0,0,0,"impact potential/hc/ctuh",183.088504367464,187.829773570957,190.257603213483,192.473208533348,197.90077805496
0.5,0,0.5,0,0,0,"impact potential/hnc/ctuh",969.866948870059,994.227229489046,1008.21498653911,1018.36696906956,1043.76322488792
0.5,0,0.5,0,0,0,"impact potential/hrsp/kg pm2.5 eq",1245574332.32889,1252930962.04512,1257023699.28769,1261123888.38704,1272156876.40777
0.5,0,0.5,0,0,0,"impact potential/htox/ctuh",1152.96569661827,1182.07996112249,1198.69655145108,1210.93393772481,1241.52617441127
0.5,0,0.5,0,0,0,"impact potential/ozon/kg cfc11 eq",343541.243330021,346638.749582078,347829.238096429,349499.610668234,352814.797874988
0.5,0,0.5,0,0,0,"impact potential/smog/kg o3 eq",41871692318.0201,42986411624.6119,43449292965.5595,43986747882.1337,45464722039.9966
0.5,0,0.5,0,0,0,"resource use/enrg/mj",10215177783389.5,10577820481106.1,10771411241752.2,10994395864298.9,11309502021631.2
0.5,0,0.5,0,0,0,"resource use/land/m2*yr",3437132687312.83,3454971690836.24,3466032852466.21,3475285929053.16,3499545442850.46
0.5,0,0.5,0,0,0,"resource use/mine/kg",133667024951.291,137733523982.648,139768474144.79,141777410212.729,145103562672.051
0.5,0,0.5,0,0,0,"resource use/nren/mj",8758379405052.68,9089397354660.72,9269597508036.56,9472089810610,9769529650058.2
0.5,0,0.5,0,0,0,"resource use/ren/mj",1462286760346.52,1488539583162.46,1500637982718.81,1521920520592.27,1551787206092.63
0.5,0,0.5,0,0,0,"resource use/watr/m3",128405439528.878,129300723069.984,129809094133.222,130503751500.917,131991418915.835
0.5,0,0.5,0,0,0.5,"chemical releases/haps/kg",151183261.741049,155556197.956459,157659083.593808,160447173.584103,165898012.152191
0.5,0,0.5,0,0,0.5,"chemical releases/metl/kg",1301743.7297099,1345751.25619171,1372480.28318223,1398088.67626355,1442119.30608866
0.5,0,0.5,0,0,0.5,"chemical releases/pest/kg",74749947.63874,75819388.4362182,76333653.794504,76721080.3831087,77720728.5081943
0.5,0,0.5,0,0,0.5,"economic & social/jobs/jobs",25046872.2995356,25677473.1287519,26003437.7878458,26364793.3851673,26784005.2052961
0.5,0,0.5,0,0,0.5,"economic & social/vadd/$",1676002464146.35,1742054888404.86,1770569595247.48,1807101020672.67,1882560691614.4
0.5,0,0.5,0,0,0.5,"impact potential/acid/kg so2 eq",6115559731.36055,6206840273.72109,6235741065.57398,6263872961.21533,6337373588.37379
0.5,0,0.5,0,0,0.5,"impact potential/etox/ctue",2355750715740.13,2390138340306.71,2404416746109.32,2417579880423.79,2449242790372.55
0.5,0,0.5,0,0,0.5,"impact potential/eutr/kg n eq",2781329937.87164,2810271330.13923,2823201564.05558,2836216618.59663,2866599131.71198
0.5,0,0.5,0,0,0.5,"impact potential/gcc/kg co2 eq",1025145049178.3,1046547127291.63,1053454782175.82,1059645662851.25,1079161880046.99
0.5,0,0.5,0,0,0.5,"impact potential/hc/ctuh",178.44148518442,183.647251731946,185.661919904278,187.65727968895,192.838220465813
0.5,0,0.5,0,0,0.5,"impact potential/hnc/ctuh",934.549593818913,962.90574109614,972.449424438223,983.657212312234,1011.49809340773
0.5,0,0.5,0,0,0.5,"impact potential/hrsp/kg pm2.5 eq",1198858247.75362,1210384574.7005,1216027441.17065,1220402177.35597,1235666179.82558
0.5,0,0.5,0,0,0.5,"impact potential/htox/ctuh",1113.02525014653,1146.48435252564,1158.21924163283,1171.04732010789,1204.60130530012
0.5,0,0.5,0,0,0.5,"impact potential/ozon/kg cfc11 eq",314884.467813237,320824.841239807,323967.338132109,327041.022669308,334032.725320928
0.5,0,0.5,0,0,0.5,"impact potential/smog/kg o3 eq",40884558657.3651,41989453534.2495,42449138267.9202,43006219546.0718,44300163230.4533
0.5,0,0.5,0,0,0.5,"resource use/enrg/mj",10031967883423.4,10394559796893.7,10583254561942,10789121266203.2,11104835331299.3
0.5,0,0.5,0,0,0.5,"resource use/land/m2*yr",3306566692475.48,3343395675612.91,3362038156845.95,3381276546210.97,3411163589640.54
0.5,0,0.5,0,0,0.5,"resource use/mine/kg",130071654229.373,134023652190.957,136107025915.865,138157580597.359,141843657657.733
0.5,0,0.5,0,0,0.5,"resource use/nren/mj",8598725133117.03,8924812290258.08,9104985470037.75,9298778667123.24,9587092144672.66
0.5,0,0.5,0,0,0.5,"resource use/ren/mj",1433725939877.16,1463322326405.13,1477109463453.08,1494967676383.09,1527390825036.16
0.5,0,0.5,0,0,0.5,"resource use/watr/m3",122476215974.914,124106262717.165,124678704319.252,125099641441.332,127106570735.765
0.5,0,0.5,0,0.5,0,"chemical releases/haps/kg",155066005.358309,158953299.813327,161118820.1169,163912045.84861,168817615.735933
0.5,0,0.5,0,0.5,0,"chemical releases/metl/kg",1365954.08235732,1406242.64523882,1433095.80838335,1459805.46855947,1496603.55971586
0.5,0,0.5,0,0.5,0,"chemical releases/pest/kg",81243851.9285722,81408069.8148921,81484810.1740173,81578925.9268756,81846857.0480266
0.5,0,0.5,0,0.5,0,"economic & social/jobs/jobs",25326989.2664347,25924844.9234404,26320407.7840653,26666064.0610898,27112514.2203318
0.5,0,0.5,0,0.5,0,"economic & social/vadd/$",1700996671754.28,1764882249195.68,1796416383751.93,1834829175987.16,1906187844515.92
0.5,0,0.5,0,0.5,0,"impact potential/acid/kg so2 eq",6324741524.40623,6379902592.5099,6410173081.35247,6440158585.50238,6502274395.66913
0.5,0,0.5,0,0.5,0,"impact potential/etox/ctue",2555267743983.98,2561057092172.62,2564021920635.82,2567069020972.8,2576708284941.23
0.5,0,0.5,0,0.5,0,"impact potential/eutr/kg n eq",2888676582.71763,2909564512.13739,2922572121.88382,2932130290.31374,2954811892.68178
0.5,0,0.5,0,0.5,0,"impact potential/gcc/kg co2 eq",1054487925340.24,1069023687649.32,1076928906963.38,1086415655245.65,1101631391008.51
0.5,0,0.5,0,0.5,0,"impact potential/hc/ctuh",183.044430354448,187.775600107183,190.152014893705,192.359169057476,197.814959284693
0.5,0,0.5,0,0.5,0,"impact potential/hnc/ctuh",969.627298165563,993.870836155363,1007.71410798645,1017.79026044232,1043.23025520874
0.5,0,0.5,0,0.5,0,"impact potential/hrsp/kg pm2.5 eq",1245388424.91109,1252749811.00804,1256832128.8546,1260871286.3496,1271861698.54706
0.5,0,0.5,0,0.5,0,"impact potential/htox/ctuh",1152.6851645341,1181.55113295256,1198.11111054734,1210.4420039712,1240.96738741412
0.5,0,0.5,0,0.5,0,"impact potential/ozon/kg cfc11 eq",343496.920790311,346559.467942865,347768.239819754,349413.225820002,352725.753590473
0.5,0,0.5,0,0.5,0,"impact potential/smog/kg o3 eq",41859865301.5918,42971132749.7253,43431273699.3996,43971693737.4788,45449623994.474
